timestamp,total_seconds_elapsed,movement,status
Mon Jan  1 04:39:30 1900,16770,False,False
Mon Jan  1 04:40:00 1900,16800,False,False
Mon Jan  1 04:40:30 1900,16830,False,False
Mon Jan  1 04:41:00 1900,16860,False,False
Mon Jan  1 04:41:30 1900,16890,False,False
Mon Jan  1 04:42:00 1900,16920,False,False
Mon Jan  1 04:42:30 1900,16950,False,False
Mon Jan  1 04:43:00 1900,16980,False,False
Mon Jan  1 04:43:30 1900,17010,False,False
Mon Jan  1 04:44:00 1900,17040,False,False
Mon Jan  1 04:44:30 1900,17070,False,False
Mon Jan  1 04:45:00 1900,17100,False,False
Mon Jan  1 04:45:30 1900,17130,False,False
Mon Jan  1 04:46:00 1900,17160,False,False
Mon Jan  1 04:46:30 1900,17190,False,False
Mon Jan  1 04:47:00 1900,17220,False,False
Mon Jan  1 04:47:30 1900,17250,False,False
Mon Jan  1 04:48:00 1900,17280,False,False
Mon Jan  1 04:48:30 1900,17310,False,False
Mon Jan  1 04:49:00 1900,17340,False,False
Mon Jan  1 04:49:30 1900,17370,False,False
Mon Jan  1 04:50:00 1900,17400,False,False
Mon Jan  1 04:50:30 1900,17430,False,False
Mon Jan  1 04:51:00 1900,17460,False,False
Mon Jan  1 04:51:30 1900,17490,False,False
Mon Jan  1 04:52:00 1900,17520,False,False
Mon Jan  1 04:52:30 1900,17550,False,False
Mon Jan  1 04:53:00 1900,17580,False,False
Mon Jan  1 04:53:30 1900,17610,False,False
Mon Jan  1 04:54:00 1900,17640,False,False
Mon Jan  1 04:54:30 1900,17670,False,False
Mon Jan  1 04:55:00 1900,17700,False,False
Mon Jan  1 04:55:30 1900,17730,False,False
Mon Jan  1 04:56:00 1900,17760,False,False
Mon Jan  1 04:56:30 1900,17790,False,False
Mon Jan  1 04:57:00 1900,17820,False,False
Mon Jan  1 04:57:30 1900,17850,False,False
Mon Jan  1 04:58:00 1900,17880,False,False
Mon Jan  1 04:58:30 1900,17910,False,False
Mon Jan  1 04:59:00 1900,17940,False,False
Mon Jan  1 04:59:30 1900,17970,False,False
Mon Jan  1 05:00:00 1900,18000,False,False
Mon Jan  1 05:00:30 1900,18030,False,False
Mon Jan  1 05:01:00 1900,18060,False,False
Mon Jan  1 05:01:30 1900,18090,False,False
Mon Jan  1 05:02:00 1900,18120,False,False
Mon Jan  1 05:02:30 1900,18150,False,False
Mon Jan  1 05:03:00 1900,18180,False,False
Mon Jan  1 05:03:30 1900,18210,False,False
Mon Jan  1 05:04:00 1900,18240,False,False
Mon Jan  1 05:04:30 1900,18270,False,False
Mon Jan  1 05:05:00 1900,18300,False,False
Mon Jan  1 05:05:30 1900,18330,False,False
Mon Jan  1 05:06:00 1900,18360,False,False
Mon Jan  1 05:06:30 1900,18390,False,False
Mon Jan  1 05:07:00 1900,18420,False,False
Mon Jan  1 05:07:30 1900,18450,False,False
Mon Jan  1 05:08:00 1900,18480,False,False
Mon Jan  1 05:08:30 1900,18510,False,False
Mon Jan  1 05:09:00 1900,18540,False,False
Mon Jan  1 05:09:30 1900,18570,False,False
Mon Jan  1 05:10:00 1900,18600,False,False
Mon Jan  1 05:10:30 1900,18630,False,False
Mon Jan  1 05:11:00 1900,18660,False,False
Mon Jan  1 05:11:30 1900,18690,False,False
Mon Jan  1 05:12:00 1900,18720,False,False
Mon Jan  1 05:12:30 1900,18750,False,False
Mon Jan  1 05:13:00 1900,18780,False,False
Mon Jan  1 05:13:30 1900,18810,False,False
Mon Jan  1 05:14:00 1900,18840,False,False
Mon Jan  1 05:14:30 1900,18870,False,False
Mon Jan  1 05:15:00 1900,18900,False,False
Mon Jan  1 05:15:30 1900,18930,False,False
Mon Jan  1 05:16:00 1900,18960,False,False
Mon Jan  1 05:16:30 1900,18990,False,False
Mon Jan  1 05:17:00 1900,19020,False,False
Mon Jan  1 05:17:30 1900,19050,False,False
Mon Jan  1 05:18:00 1900,19080,False,False
Mon Jan  1 05:18:30 1900,19110,False,False
Mon Jan  1 05:19:00 1900,19140,False,False
Mon Jan  1 05:19:30 1900,19170,False,False
Mon Jan  1 05:20:00 1900,19200,False,False
Mon Jan  1 05:20:30 1900,19230,False,False
Mon Jan  1 05:21:00 1900,19260,False,False
Mon Jan  1 05:21:30 1900,19290,False,False
Mon Jan  1 05:22:00 1900,19320,False,False
Mon Jan  1 05:22:30 1900,19350,False,False
Mon Jan  1 05:23:00 1900,19380,False,False
Mon Jan  1 05:23:30 1900,19410,False,False
Mon Jan  1 05:24:00 1900,19440,False,False
Mon Jan  1 05:24:30 1900,19470,False,False
Mon Jan  1 05:25:00 1900,19500,False,False
Mon Jan  1 05:25:30 1900,19530,False,False
Mon Jan  1 05:26:00 1900,19560,False,False
Mon Jan  1 05:26:30 1900,19590,False,False
Mon Jan  1 05:27:00 1900,19620,False,False
Mon Jan  1 05:27:30 1900,19650,False,False
Mon Jan  1 05:28:00 1900,19680,False,False
Mon Jan  1 05:28:30 1900,19710,False,False
Mon Jan  1 05:29:00 1900,19740,False,False
Mon Jan  1 05:29:30 1900,19770,False,False
Mon Jan  1 05:30:00 1900,19800,False,False
Mon Jan  1 05:30:30 1900,19830,False,False
Mon Jan  1 05:31:00 1900,19860,False,False
Mon Jan  1 05:31:30 1900,19890,False,False
Mon Jan  1 05:32:00 1900,19920,False,False
Mon Jan  1 05:32:30 1900,19950,False,False
Mon Jan  1 05:33:00 1900,19980,False,False
Mon Jan  1 05:33:30 1900,20010,False,False
Mon Jan  1 05:34:00 1900,20040,False,False
Mon Jan  1 05:34:30 1900,20070,False,False
Mon Jan  1 05:35:00 1900,20100,False,False
Mon Jan  1 05:35:30 1900,20130,False,False
Mon Jan  1 05:36:00 1900,20160,False,False
Mon Jan  1 05:36:30 1900,20190,False,False
Mon Jan  1 05:37:00 1900,20220,False,False
Mon Jan  1 05:37:30 1900,20250,False,False
Mon Jan  1 05:38:00 1900,20280,False,False
Mon Jan  1 05:38:30 1900,20310,False,False
Mon Jan  1 05:39:00 1900,20340,False,False
Mon Jan  1 05:39:30 1900,20370,False,False
Mon Jan  1 05:40:00 1900,20400,False,False
Mon Jan  1 05:40:30 1900,20430,False,False
Mon Jan  1 05:41:00 1900,20460,False,False
Mon Jan  1 05:41:30 1900,20490,False,False
Mon Jan  1 05:42:00 1900,20520,False,False
Mon Jan  1 05:42:30 1900,20550,False,False
Mon Jan  1 05:43:00 1900,20580,False,False
Mon Jan  1 05:43:30 1900,20610,False,False
Mon Jan  1 05:44:00 1900,20640,False,False
Mon Jan  1 05:44:30 1900,20670,False,False
Mon Jan  1 05:45:00 1900,20700,False,False
Mon Jan  1 05:45:30 1900,20730,False,False
Mon Jan  1 05:46:00 1900,20760,False,False
Mon Jan  1 05:46:30 1900,20790,False,False
Mon Jan  1 05:47:00 1900,20820,False,False
Mon Jan  1 05:47:30 1900,20850,False,False
Mon Jan  1 05:48:00 1900,20880,False,False
Mon Jan  1 05:48:30 1900,20910,False,False
Mon Jan  1 05:49:00 1900,20940,False,False
Mon Jan  1 05:49:30 1900,20970,False,False
Mon Jan  1 05:50:00 1900,21000,False,False
Mon Jan  1 05:50:30 1900,21030,False,False
Mon Jan  1 05:51:00 1900,21060,False,False
Mon Jan  1 05:51:30 1900,21090,False,False
Mon Jan  1 05:52:00 1900,21120,False,False
Mon Jan  1 05:52:30 1900,21150,False,False
Mon Jan  1 05:53:00 1900,21180,False,False
Mon Jan  1 05:53:30 1900,21210,False,False
Mon Jan  1 05:54:00 1900,21240,False,False
Mon Jan  1 05:54:30 1900,21270,False,False
Mon Jan  1 05:55:00 1900,21300,False,False
Mon Jan  1 05:55:30 1900,21330,False,False
Mon Jan  1 05:56:00 1900,21360,False,False
Mon Jan  1 05:56:30 1900,21390,False,False
Mon Jan  1 05:57:00 1900,21420,False,False
Mon Jan  1 05:57:30 1900,21450,False,False
Mon Jan  1 05:58:00 1900,21480,False,False
Mon Jan  1 05:58:30 1900,21510,False,False
Mon Jan  1 05:59:00 1900,21540,False,False
Mon Jan  1 05:59:30 1900,21570,False,False
Mon Jan  1 06:00:00 1900,21600,False,False
Mon Jan  1 06:00:30 1900,21630,False,False
Mon Jan  1 06:01:00 1900,21660,False,False
Mon Jan  1 06:01:30 1900,21690,False,False
Mon Jan  1 06:02:00 1900,21720,False,False
Mon Jan  1 06:02:30 1900,21750,False,False
Mon Jan  1 06:03:00 1900,21780,False,False
Mon Jan  1 06:03:30 1900,21810,False,False
Mon Jan  1 06:04:00 1900,21840,False,False
Mon Jan  1 06:04:30 1900,21870,False,False
Mon Jan  1 06:05:00 1900,21900,False,False
Mon Jan  1 06:05:30 1900,21930,False,False
Mon Jan  1 06:06:00 1900,21960,False,False
Mon Jan  1 06:06:30 1900,21990,False,False
Mon Jan  1 06:07:00 1900,22020,False,False
Mon Jan  1 06:07:30 1900,22050,False,False
Mon Jan  1 06:08:00 1900,22080,False,False
Mon Jan  1 06:08:30 1900,22110,False,False
Mon Jan  1 06:09:00 1900,22140,False,False
Mon Jan  1 06:09:30 1900,22170,False,False
Mon Jan  1 06:10:00 1900,22200,False,False
Mon Jan  1 06:10:30 1900,22230,False,False
Mon Jan  1 06:11:00 1900,22260,False,False
Mon Jan  1 06:11:30 1900,22290,False,False
Mon Jan  1 06:12:00 1900,22320,False,False
Mon Jan  1 06:12:30 1900,22350,False,False
Mon Jan  1 06:13:00 1900,22380,False,False
Mon Jan  1 06:13:30 1900,22410,False,False
Mon Jan  1 06:14:00 1900,22440,False,False
Mon Jan  1 06:14:30 1900,22470,False,False
Mon Jan  1 06:15:00 1900,22500,False,False
Mon Jan  1 06:15:30 1900,22530,False,False
Mon Jan  1 06:16:00 1900,22560,False,False
Mon Jan  1 06:16:30 1900,22590,False,False
Mon Jan  1 06:17:00 1900,22620,False,False
Mon Jan  1 06:17:30 1900,22650,False,False
Mon Jan  1 06:18:00 1900,22680,False,False
Mon Jan  1 06:18:30 1900,22710,False,False
Mon Jan  1 06:19:00 1900,22740,False,False
Mon Jan  1 06:19:30 1900,22770,False,False
Mon Jan  1 06:20:00 1900,22800,False,False
Mon Jan  1 06:20:30 1900,22830,False,False
Mon Jan  1 06:21:00 1900,22860,False,False
Mon Jan  1 06:21:30 1900,22890,False,False
Mon Jan  1 06:22:00 1900,22920,False,False
Mon Jan  1 06:22:30 1900,22950,False,False
Mon Jan  1 06:23:00 1900,22980,False,False
Mon Jan  1 06:23:30 1900,23010,False,False
Mon Jan  1 06:24:00 1900,23040,False,False
Mon Jan  1 06:24:30 1900,23070,False,False
Mon Jan  1 06:25:00 1900,23100,False,False
Mon Jan  1 06:25:30 1900,23130,False,False
Mon Jan  1 06:26:00 1900,23160,False,False
Mon Jan  1 06:26:30 1900,23190,False,False
Mon Jan  1 06:27:00 1900,23220,False,False
Mon Jan  1 06:27:30 1900,23250,False,False
Mon Jan  1 06:28:00 1900,23280,False,False
Mon Jan  1 06:28:30 1900,23310,False,False
Mon Jan  1 06:29:00 1900,23340,False,False
Mon Jan  1 06:29:30 1900,23370,False,False
Mon Jan  1 06:30:00 1900,23400,False,False
Mon Jan  1 06:30:30 1900,23430,False,False
Mon Jan  1 06:31:00 1900,23460,False,False
Mon Jan  1 06:31:30 1900,23490,False,False
Mon Jan  1 06:32:00 1900,23520,False,False
Mon Jan  1 06:32:30 1900,23550,False,False
Mon Jan  1 06:33:00 1900,23580,False,False
Mon Jan  1 06:33:30 1900,23610,False,False
Mon Jan  1 06:34:00 1900,23640,False,False
Mon Jan  1 06:34:30 1900,23670,False,False
Mon Jan  1 06:35:00 1900,23700,False,False
Mon Jan  1 06:35:30 1900,23730,False,False
Mon Jan  1 06:36:00 1900,23760,False,False
Mon Jan  1 06:36:30 1900,23790,False,False
Mon Jan  1 06:37:00 1900,23820,False,False
Mon Jan  1 06:37:30 1900,23850,False,False
Mon Jan  1 06:38:00 1900,23880,False,False
Mon Jan  1 06:38:30 1900,23910,False,False
Mon Jan  1 06:39:00 1900,23940,False,False
Mon Jan  1 06:39:30 1900,23970,False,False
Mon Jan  1 06:40:00 1900,24000,False,False
Mon Jan  1 06:40:30 1900,24030,False,False
Mon Jan  1 06:41:00 1900,24060,False,False
Mon Jan  1 06:41:30 1900,24090,False,False
Mon Jan  1 06:42:00 1900,24120,False,False
Mon Jan  1 06:42:30 1900,24150,False,False
Mon Jan  1 06:43:00 1900,24180,False,False
Mon Jan  1 06:43:30 1900,24210,False,False
Mon Jan  1 06:44:00 1900,24240,False,False
Mon Jan  1 06:44:30 1900,24270,False,False
Mon Jan  1 06:45:00 1900,24300,False,False
Mon Jan  1 06:45:30 1900,24330,False,False
Mon Jan  1 06:46:00 1900,24360,False,False
Mon Jan  1 06:46:30 1900,24390,False,False
Mon Jan  1 06:47:00 1900,24420,False,False
Mon Jan  1 06:47:30 1900,24450,False,False
Mon Jan  1 06:48:00 1900,24480,False,False
Mon Jan  1 06:48:30 1900,24510,False,False
Mon Jan  1 06:49:00 1900,24540,False,False
Mon Jan  1 06:49:30 1900,24570,False,False
Mon Jan  1 06:50:00 1900,24600,False,False
Mon Jan  1 06:50:30 1900,24630,False,False
Mon Jan  1 06:51:00 1900,24660,False,False
Mon Jan  1 06:51:30 1900,24690,False,False
Mon Jan  1 06:52:00 1900,24720,False,False
Mon Jan  1 06:52:30 1900,24750,False,False
Mon Jan  1 06:53:00 1900,24780,False,False
Mon Jan  1 06:53:30 1900,24810,False,False
Mon Jan  1 06:54:00 1900,24840,False,False
Mon Jan  1 06:54:30 1900,24870,False,False
Mon Jan  1 06:55:00 1900,24900,False,False
Mon Jan  1 06:55:30 1900,24930,False,False
Mon Jan  1 06:56:00 1900,24960,False,False
Mon Jan  1 06:56:30 1900,24990,False,False
Mon Jan  1 06:57:00 1900,25020,False,False
Mon Jan  1 06:57:30 1900,25050,False,False
Mon Jan  1 06:58:00 1900,25080,False,False
Mon Jan  1 06:58:30 1900,25110,False,False
Mon Jan  1 06:59:00 1900,25140,False,False
Mon Jan  1 06:59:30 1900,25170,False,False
Mon Jan  1 07:00:00 1900,25200,False,False
Mon Jan  1 07:00:30 1900,25230,False,False
Mon Jan  1 07:01:00 1900,25260,False,False
Mon Jan  1 07:01:30 1900,25290,False,False
Mon Jan  1 07:02:00 1900,25320,False,False
Mon Jan  1 07:02:30 1900,25350,False,False
Mon Jan  1 07:03:00 1900,25380,False,False
Mon Jan  1 07:03:30 1900,25410,False,False
Mon Jan  1 07:04:00 1900,25440,False,False
Mon Jan  1 07:04:30 1900,25470,False,False
Mon Jan  1 07:05:00 1900,25500,False,False
Mon Jan  1 07:05:30 1900,25530,False,False
Mon Jan  1 07:06:00 1900,25560,False,False
Mon Jan  1 07:06:30 1900,25590,False,False
Mon Jan  1 07:07:00 1900,25620,False,False
Mon Jan  1 07:07:30 1900,25650,False,False
Mon Jan  1 07:08:00 1900,25680,False,False
Mon Jan  1 07:08:30 1900,25710,False,False
Mon Jan  1 07:09:00 1900,25740,False,False
Mon Jan  1 07:09:30 1900,25770,False,False
Mon Jan  1 07:10:00 1900,25800,False,False
Mon Jan  1 07:10:30 1900,25830,False,False
Mon Jan  1 07:11:00 1900,25860,False,False
Mon Jan  1 07:11:30 1900,25890,False,False
Mon Jan  1 07:12:00 1900,25920,False,False
Mon Jan  1 07:12:30 1900,25950,False,False
Mon Jan  1 07:13:00 1900,25980,False,False
Mon Jan  1 07:13:30 1900,26010,False,False
Mon Jan  1 07:14:00 1900,26040,False,False
Mon Jan  1 07:14:30 1900,26070,False,False
Mon Jan  1 07:15:00 1900,26100,False,False
Mon Jan  1 07:15:30 1900,26130,False,False
Mon Jan  1 07:16:00 1900,26160,False,False
Mon Jan  1 07:16:30 1900,26190,False,False
Mon Jan  1 07:17:00 1900,26220,False,False
Mon Jan  1 07:17:30 1900,26250,False,False
Mon Jan  1 07:18:00 1900,26280,False,False
Mon Jan  1 07:18:30 1900,26310,False,False
Mon Jan  1 07:19:00 1900,26340,False,False
Mon Jan  1 07:19:30 1900,26370,False,False
Mon Jan  1 07:20:00 1900,26400,False,False
Mon Jan  1 07:20:30 1900,26430,False,False
Mon Jan  1 07:21:00 1900,26460,False,False
Mon Jan  1 07:21:30 1900,26490,False,False
Mon Jan  1 07:22:00 1900,26520,False,False
Mon Jan  1 07:22:30 1900,26550,False,False
Mon Jan  1 07:23:00 1900,26580,False,False
Mon Jan  1 07:23:30 1900,26610,False,False
Mon Jan  1 07:24:00 1900,26640,False,False
Mon Jan  1 07:24:30 1900,26670,False,False
Mon Jan  1 07:25:00 1900,26700,False,False
Mon Jan  1 07:25:30 1900,26730,False,False
Mon Jan  1 07:26:00 1900,26760,False,False
Mon Jan  1 07:26:30 1900,26790,False,False
Mon Jan  1 07:27:00 1900,26820,False,False
Mon Jan  1 07:27:30 1900,26850,False,False
Mon Jan  1 07:28:00 1900,26880,False,False
Mon Jan  1 07:28:30 1900,26910,False,False
Mon Jan  1 07:29:00 1900,26940,False,False
Mon Jan  1 07:29:30 1900,26970,False,False
Mon Jan  1 07:30:00 1900,27000,False,False
Mon Jan  1 07:30:30 1900,27030,False,False
Mon Jan  1 07:31:00 1900,27060,False,False
Mon Jan  1 07:31:30 1900,27090,False,False
Mon Jan  1 07:32:00 1900,27120,False,False
Mon Jan  1 07:32:30 1900,27150,False,False
Mon Jan  1 07:33:00 1900,27180,False,False
Mon Jan  1 07:33:30 1900,27210,False,False
Mon Jan  1 07:34:00 1900,27240,False,False
Mon Jan  1 07:34:30 1900,27270,False,False
Mon Jan  1 07:35:00 1900,27300,False,False
Mon Jan  1 07:35:30 1900,27330,False,False
Mon Jan  1 07:36:00 1900,27360,False,False
Mon Jan  1 07:36:30 1900,27390,False,False
Mon Jan  1 07:37:00 1900,27420,False,False
Mon Jan  1 07:37:30 1900,27450,False,False
Mon Jan  1 07:38:00 1900,27480,False,False
Mon Jan  1 07:38:30 1900,27510,False,False
Mon Jan  1 07:39:00 1900,27540,False,False
Mon Jan  1 07:39:30 1900,27570,False,False
Mon Jan  1 07:40:00 1900,27600,False,False
Mon Jan  1 07:40:30 1900,27630,False,False
Mon Jan  1 07:41:00 1900,27660,False,False
Mon Jan  1 07:41:30 1900,27690,False,False
Mon Jan  1 07:42:00 1900,27720,False,False
Mon Jan  1 07:42:30 1900,27750,False,False
Mon Jan  1 07:43:00 1900,27780,False,False
Mon Jan  1 07:43:30 1900,27810,False,False
Mon Jan  1 07:44:00 1900,27840,False,False
Mon Jan  1 07:44:30 1900,27870,False,False
Mon Jan  1 07:45:00 1900,27900,False,False
Mon Jan  1 07:45:30 1900,27930,False,False
Mon Jan  1 07:46:00 1900,27960,False,False
Mon Jan  1 07:46:30 1900,27990,False,False
Mon Jan  1 07:47:00 1900,28020,False,False
Mon Jan  1 07:47:30 1900,28050,False,False
Mon Jan  1 07:48:00 1900,28080,False,False
Mon Jan  1 07:48:30 1900,28110,False,False
Mon Jan  1 07:49:00 1900,28140,False,False
Mon Jan  1 07:49:30 1900,28170,False,False
Mon Jan  1 07:50:00 1900,28200,False,False
Mon Jan  1 07:50:30 1900,28230,False,False
Mon Jan  1 07:51:00 1900,28260,False,False
Mon Jan  1 07:51:30 1900,28290,False,False
Mon Jan  1 07:52:00 1900,28320,False,False
Mon Jan  1 07:52:30 1900,28350,False,False
Mon Jan  1 07:53:00 1900,28380,False,False
Mon Jan  1 07:53:30 1900,28410,False,False
Mon Jan  1 07:54:00 1900,28440,False,False
Mon Jan  1 07:54:30 1900,28470,False,False
Mon Jan  1 07:55:00 1900,28500,False,False
Mon Jan  1 07:55:30 1900,28530,False,False
Mon Jan  1 07:56:00 1900,28560,False,False
Mon Jan  1 07:56:30 1900,28590,False,False
Mon Jan  1 07:57:00 1900,28620,False,False
Mon Jan  1 07:57:30 1900,28650,False,False
Mon Jan  1 07:58:00 1900,28680,False,False
Mon Jan  1 07:58:30 1900,28710,False,False
Mon Jan  1 07:59:00 1900,28740,False,False
Mon Jan  1 07:59:30 1900,28770,False,False
Mon Jan  1 08:00:00 1900,28800,False,False
Mon Jan  1 08:00:30 1900,28830,False,False
Mon Jan  1 08:01:00 1900,28860,False,False
Mon Jan  1 08:01:30 1900,28890,False,False
Mon Jan  1 08:02:00 1900,28920,False,False
Mon Jan  1 08:02:30 1900,28950,False,False
Mon Jan  1 08:03:00 1900,28980,False,False
Mon Jan  1 08:03:30 1900,29010,False,False
Mon Jan  1 08:04:00 1900,29040,False,False
Mon Jan  1 08:04:30 1900,29070,False,False
Mon Jan  1 08:05:00 1900,29100,False,False
Mon Jan  1 08:05:30 1900,29130,False,False
Mon Jan  1 08:06:00 1900,29160,False,False
Mon Jan  1 08:06:30 1900,29190,False,False
Mon Jan  1 08:07:00 1900,29220,False,False
Mon Jan  1 08:07:30 1900,29250,False,False
Mon Jan  1 08:08:00 1900,29280,False,False
Mon Jan  1 08:08:30 1900,29310,False,False
Mon Jan  1 08:09:00 1900,29340,False,False
Mon Jan  1 08:09:30 1900,29370,False,False
Mon Jan  1 08:10:00 1900,29400,False,False
Mon Jan  1 08:10:30 1900,29430,False,False
Mon Jan  1 08:11:00 1900,29460,False,False
Mon Jan  1 08:11:30 1900,29490,False,False
Mon Jan  1 08:12:00 1900,29520,False,False
Mon Jan  1 08:12:30 1900,29550,False,False
Mon Jan  1 08:13:00 1900,29580,False,False
Mon Jan  1 08:13:30 1900,29610,False,False
Mon Jan  1 08:14:00 1900,29640,False,False
Mon Jan  1 08:14:30 1900,29670,False,False
Mon Jan  1 08:15:00 1900,29700,False,False
Mon Jan  1 08:15:30 1900,29730,False,False
Mon Jan  1 08:16:00 1900,29760,False,False
Mon Jan  1 08:16:30 1900,29790,False,False
Mon Jan  1 08:17:00 1900,29820,False,False
Mon Jan  1 08:17:30 1900,29850,False,False
Mon Jan  1 08:18:00 1900,29880,False,False
Mon Jan  1 08:18:30 1900,29910,False,False
Mon Jan  1 08:19:00 1900,29940,False,False
Mon Jan  1 08:19:30 1900,29970,False,False
Mon Jan  1 08:20:00 1900,30000,False,False
Mon Jan  1 08:20:30 1900,30030,False,False
Mon Jan  1 08:21:00 1900,30060,False,False
Mon Jan  1 08:21:30 1900,30090,False,False
Mon Jan  1 08:22:00 1900,30120,False,False
Mon Jan  1 08:22:30 1900,30150,False,False
Mon Jan  1 08:23:00 1900,30180,False,False
Mon Jan  1 08:23:30 1900,30210,False,False
Mon Jan  1 08:24:00 1900,30240,False,False
Mon Jan  1 08:24:30 1900,30270,False,False
Mon Jan  1 08:25:00 1900,30300,False,False
Mon Jan  1 08:25:30 1900,30330,False,False
Mon Jan  1 08:26:00 1900,30360,False,False
Mon Jan  1 08:26:30 1900,30390,False,False
Mon Jan  1 08:27:00 1900,30420,False,False
Mon Jan  1 08:27:30 1900,30450,False,False
Mon Jan  1 08:28:00 1900,30480,False,False
Mon Jan  1 08:28:30 1900,30510,False,False
Mon Jan  1 08:29:00 1900,30540,False,False
Mon Jan  1 08:29:30 1900,30570,False,False
Mon Jan  1 08:30:00 1900,30600,False,False
Mon Jan  1 08:30:30 1900,30630,False,False
Mon Jan  1 08:31:00 1900,30660,False,False
Mon Jan  1 08:31:30 1900,30690,False,False
Mon Jan  1 08:32:00 1900,30720,False,False
Mon Jan  1 08:32:30 1900,30750,False,False
Mon Jan  1 08:33:00 1900,30780,False,False
Mon Jan  1 08:33:30 1900,30810,False,False
Mon Jan  1 08:34:00 1900,30840,False,False
Mon Jan  1 08:34:30 1900,30870,False,False
Mon Jan  1 08:35:00 1900,30900,False,False
Mon Jan  1 08:35:30 1900,30930,False,False
Mon Jan  1 08:36:00 1900,30960,False,False
Mon Jan  1 08:36:30 1900,30990,False,False
Mon Jan  1 08:37:00 1900,31020,False,False
Mon Jan  1 08:37:30 1900,31050,False,False
Mon Jan  1 08:38:00 1900,31080,False,False
Mon Jan  1 08:38:30 1900,31110,False,False
Mon Jan  1 08:39:00 1900,31140,False,False
Mon Jan  1 08:39:30 1900,31170,False,False
Mon Jan  1 08:40:00 1900,31200,False,False
Mon Jan  1 08:40:30 1900,31230,False,False
Mon Jan  1 08:41:00 1900,31260,False,False
Mon Jan  1 08:41:30 1900,31290,False,False
Mon Jan  1 08:42:00 1900,31320,False,False
Mon Jan  1 08:42:30 1900,31350,False,False
Mon Jan  1 08:43:00 1900,31380,False,False
Mon Jan  1 08:43:30 1900,31410,False,False
Mon Jan  1 08:44:00 1900,31440,False,False
Mon Jan  1 08:44:30 1900,31470,False,False
Mon Jan  1 08:45:00 1900,31500,False,False
Mon Jan  1 08:45:30 1900,31530,False,False
Mon Jan  1 08:46:00 1900,31560,False,False
Mon Jan  1 08:46:30 1900,31590,False,False
Mon Jan  1 08:47:00 1900,31620,False,False
Mon Jan  1 08:47:30 1900,31650,False,False
Mon Jan  1 08:48:00 1900,31680,False,False
Mon Jan  1 08:48:30 1900,31710,False,False
Mon Jan  1 08:49:00 1900,31740,False,False
Mon Jan  1 08:49:30 1900,31770,False,False
Mon Jan  1 08:50:00 1900,31800,False,False
Mon Jan  1 08:50:30 1900,31830,False,False
Mon Jan  1 08:51:00 1900,31860,False,False
Mon Jan  1 08:51:30 1900,31890,False,False
Mon Jan  1 08:52:00 1900,31920,False,False
Mon Jan  1 08:52:30 1900,31950,False,False
Mon Jan  1 08:53:00 1900,31980,False,False
Mon Jan  1 08:53:30 1900,32010,False,False
Mon Jan  1 08:54:00 1900,32040,False,False
Mon Jan  1 08:54:30 1900,32070,False,False
Mon Jan  1 08:55:00 1900,32100,False,False
Mon Jan  1 08:55:30 1900,32130,False,False
Mon Jan  1 08:56:00 1900,32160,False,False
Mon Jan  1 08:56:30 1900,32190,False,False
Mon Jan  1 08:57:00 1900,32220,False,False
Mon Jan  1 08:57:30 1900,32250,False,False
Mon Jan  1 08:58:00 1900,32280,False,False
Mon Jan  1 08:58:30 1900,32310,False,False
Mon Jan  1 08:59:00 1900,32340,False,False
Mon Jan  1 08:59:30 1900,32370,False,False
Mon Jan  1 09:00:00 1900,32400,False,False
Mon Jan  1 09:00:30 1900,32430,False,False
Mon Jan  1 09:01:00 1900,32460,False,False
Mon Jan  1 09:01:30 1900,32490,False,False
Mon Jan  1 09:02:00 1900,32520,False,False
Mon Jan  1 09:02:30 1900,32550,False,False
Mon Jan  1 09:03:00 1900,32580,False,False
Mon Jan  1 09:03:30 1900,32610,False,False
Mon Jan  1 09:04:00 1900,32640,False,False
Mon Jan  1 09:04:30 1900,32670,False,False
Mon Jan  1 09:05:00 1900,32700,False,False
Mon Jan  1 09:05:30 1900,32730,False,False
Mon Jan  1 09:06:00 1900,32760,False,False
Mon Jan  1 09:06:30 1900,32790,False,False
Mon Jan  1 09:07:00 1900,32820,False,False
Mon Jan  1 09:07:30 1900,32850,False,False
Mon Jan  1 09:08:00 1900,32880,False,False
Mon Jan  1 09:08:30 1900,32910,False,False
Mon Jan  1 09:09:00 1900,32940,False,False
Mon Jan  1 09:09:30 1900,32970,False,False
Mon Jan  1 09:10:00 1900,33000,False,False
Mon Jan  1 09:10:30 1900,33030,False,False
Mon Jan  1 09:11:00 1900,33060,False,False
Mon Jan  1 09:11:30 1900,33090,False,False
Mon Jan  1 09:12:00 1900,33120,False,False
Mon Jan  1 09:12:30 1900,33150,False,False
Mon Jan  1 09:13:00 1900,33180,False,False
Mon Jan  1 09:13:30 1900,33210,False,False
Mon Jan  1 09:14:00 1900,33240,False,False
Mon Jan  1 09:14:30 1900,33270,False,False
Mon Jan  1 09:15:00 1900,33300,False,False
Mon Jan  1 09:15:30 1900,33330,False,False
Mon Jan  1 09:16:00 1900,33360,False,False
Mon Jan  1 09:16:30 1900,33390,False,False
Mon Jan  1 09:17:00 1900,33420,False,False
Mon Jan  1 09:17:30 1900,33450,False,False
Mon Jan  1 09:18:00 1900,33480,False,False
Mon Jan  1 09:18:30 1900,33510,False,False
